R, bias, L, W, Gain
90225.9, 2.58115, 8.49492e-06, 3.2303e-06, -5.2441 
28544.7, 0.627368, 7.30466e-06, 1.39742e-05, 51.4924 
81440.3, 1.76516, 1.35914e-05, 1.35982e-05, -16.4994 
27569.1, 1.7356, 1.5778e-05, 4.21677e-06, 5.08721 
1591.96, 1.07009, 9.78581e-06, 1.6713e-05, 22.9742 
76004.9, 3.06316, 5.17596e-06, 5.43716e-06, 18.1483 
26095, 1.47018, 1.72082e-05, 1.0993e-05, 0.00829563 
92008, 2.87657, 1.37865e-05, 1.65546e-05, 20.0262 
80092.7, 1.25417, 1.08409e-05, 1.52475e-05, -13.5866 
55191.2, 3.52079, 1.78588e-05, 9.92988e-06, 12.4479 
17335, 2.93068, 2.0416e-06, 1.01476e-05, 17.7092 
64980, 2.13037, 4.9387e-06, 4.52405e-06, -11.2938 
41765.3, 3.4772, 6.20569e-06, 1.41084e-05, 23.5872 
92824.2, 1.96691, 1.5622e-05, 1.98637e-05, 6.67684 
89548, 3.16038, 1.99621e-05, 1.87098e-05, 19.9365 
56338.3, 1.89167, 1.22561e-05, 1.91819e-05, -3.63873 
29058.1, 3.03746, 8.06231e-06, 5.29647e-06, -5.01741 
48368.8, 1.82738, 1.88939e-05, 7.28166e-06, -4.05551 
63467.8, 1.56614, 7.16936e-06, 1.46121e-05, -18.5998 
62632.1, 0.817757, 1.24662e-05, 3.365e-06, 40.4955 
1054.78, 2.45553, 1.51834e-05, 1.75459e-05, 16.1541 
79313.4, 2.94714, 1.52427e-05, 5.06562e-06, 2.20288 
37829.4, 0.846713, 9.60577e-06, 6.84739e-06, 27.2588 
34226, 3.55475, 1.58654e-05, 1.9006e-05, 15.9532 
17493.3, 2.70939, 1.9515e-05, 1.94825e-05, -7.95474 
79223.6, 3.07148, 1.98038e-05, 1.19635e-05, 13.1359 
69336.3, 3.74146, 1.21585e-05, 8.89978e-06, 19.3352 
43949.2, 3.24653, 4.55751e-06, 1.96033e-05, 28.459 
52434.5, 3.60722, 1.34171e-05, 2.09189e-06, -2.38682 
55384.7, 1.02087, 1.48499e-06, 7.54378e-06, -16.6835 
94676.8, 1.44342, 1.08141e-05, 6.22537e-06, -9.60205 
29744, 2.249, 1.53098e-05, 7.85477e-06, -4.71112 
2077.18, 1.63038, 1.261e-05, 8.49343e-06, 20.0228 
1069.83, 3.97724, 1.82561e-05, 1.14629e-05, 17.5404 
15765.8, 1.39957, 1.15935e-05, 1.95583e-05, -3.32581 
21222.3, 2.59164, 1.33293e-05, 1.08001e-05, -7.1148 
76715.9, 3.21721, 1.02318e-05, 7.253e-06, 15.726 
22933.5, 1.75248, 1.78857e-05, 6.89419e-06, 3.02114 
6033.88, 1.84996, 6.39199e-06, 1.16082e-05, 0.599481 
63375.9, 1.20327, 1.86904e-05, 1.93423e-05, -8.00064 
12826.7, 2.24036, 1.49999e-05, 3.22449e-06, 10.6988 
39284, 1.40292, 1.79392e-05, 1.37111e-05, -4.35109 
75028.2, 1.16337, 7.81369e-06, 7.64962e-06, -7.67922 
73630.5, 2.38255, 1.48629e-05, 5.39621e-06, -9.95991 
2606.97, 3.64057, 1.59141e-05, 1.17431e-05, 9.08568 
23632.1, 3.17539, 1.61497e-06, 8.67419e-06, 24.24 
71577.9, 1.77683, 3.87002e-06, 3.25011e-06, -12.5655 
45771.5, 2.44862, 1.32471e-05, 1.80406e-05, 7.89548 
61234.1, 3.51267, 1.75694e-05, 1.40091e-05, 17.3776 
85889, 2.13386, 4.39313e-06, 1.12596e-05, 17.8611 
9251.86, 1.31839, 1.41909e-05, 2.51994e-06, 23.8039 
27812.6, 3.99907, 1.54859e-05, 1.0369e-05, 10.9029 
32598.9, 3.55544, 1.06185e-05, 8.77764e-06, 11.0341 
17147.2, 1.48368, 9.39592e-06, 1.1208e-05, -1.86285 
11490.3, 1.32088, 1.91079e-05, 1.48685e-05, 7.30741 
39125.3, 2.65793, 1.68526e-05, 4.2923e-06, -2.39612 
74981.3, 3.73629, 6.78256e-06, 3.61267e-06, 16.3449 
55441.6, 2.31239, 1.67597e-05, 1.59771e-05, 1.78408 
95915.7, 2.79186, 9.48546e-06, 1.58032e-05, 22.8205 
65801.3, 0.981571, 3.82571e-06, 1.15009e-05, -11.1102 
63050.1, 2.54571, 1.62309e-05, 6.65599e-06, -10.4295 
39642.6, 3.18602, 6.1649e-06, 8.25897e-06, 15.0803 
97407.3, 1.0958, 1.35798e-05, 4.33386e-06, 2.47627 
33592.1, 1.87718, 1.11844e-05, 1.25179e-05, -10.5123 
87596.5, 2.74004, 1.30899e-05, 1.80509e-05, 19.5378 
8776.18, 1.71542, 2.00852e-06, 8.65578e-06, -8.14576 
31024.9, 3.57205, 1.73862e-05, 1.08883e-05, 7.51364 
34736.2, 2.03628, 9.94747e-06, 1.21989e-05, -12.4387 
15633.4, 3.91464, 3.21424e-06, 3.21978e-06, 4.55701 
94728.7, 1.22215, 8.36039e-06, 1.98419e-05, -19.0727 
84417, 1.18899, 8.8484e-06, 1.2796e-05, -12.9692 
39767.1, 2.48164, 1.1813e-05, 1.44258e-05, 4.40862 
28390.8, 3.86669, 1.93949e-05, 1.35805e-05, 10.7082 
39931.7, 2.86302, 1.82728e-05, 6.92377e-06, -6.91523 
13954, 3.67783, 6.8367e-06, 1.56135e-05, 13.9412 
63756.5, 1.19505, 1.4536e-05, 2.13479e-06, 11.8288 
95489, 1.4368, 1.20988e-05, 1.22589e-05, -14.852 
56197.5, 0.610324, 1.1753e-05, 1.84662e-05, 49.7924 
10606.5, 0.845851, 1.52916e-05, 1.50908e-05, 33.4246 
35751.8, 3.48365, 6.8633e-06, 5.29188e-06, 10.0354 
51958.9, 1.93567, 1.08888e-05, 9.90593e-06, -12.7648 
22867, 0.809768, 1.77963e-06, 7.09827e-06, 17.5798 
39752, 2.45718, 3.60603e-06, 4.68143e-06, 2.42889 
25491.3, 2.42154, 3.00423e-06, 1.86976e-05, 18.7169 
64429.4, 2.47915, 1.94874e-05, 1.03805e-05, -4.54609 
35411.6, 3.36507, 1.69475e-05, 1.81149e-05, 13.481 
40579.7, 0.891847, 1.58385e-05, 6.63592e-06, 19.0885 
46042, 1.97068, 1.97343e-05, 1.21955e-05, -8.85935 
6083.79, 1.20892, 3.59094e-06, 9.22082e-06, 4.47485 
73434.4, 2.51927, 1.34069e-05, 4.01749e-06, -8.58941 
39212.9, 2.7608, 5.76561e-06, 3.01785e-06, -7.73499 
78303.3, 3.79026, 1.48742e-05, 1.81835e-05, 25.7958 
81432.3, 0.743494, 3.4544e-06, 1.78901e-05, 14.4138 
96594.8, 2.4959, 2.04045e-06, 1.0039e-05, 30.6023 
36389.8, 0.760343, 1.21916e-05, 5.90506e-06, 44.7713 
39030.1, 2.40487, 2.11878e-06, 1.40577e-05, 23.7165 
32290.8, 2.08005, 1.44786e-05, 5.33105e-06, -1.50531 
7080.44, 1.82439, 1.0501e-05, 1.51048e-05, 1.12338 
28886.1, 2.07057, 1.68048e-05, 1.34718e-05, -7.62351 
92488.4, 1.65029, 2.10142e-06, 1.69261e-05, 21.9262 
67651.8, 1.24931, 1.1533e-06, 1.22177e-05, 7.58402 
34071.1, 3.67516, 6.22785e-06, 1.55774e-05, 23.9481 
34253.9, 2.75096, 1.92162e-05, 9.11787e-06, -7.30874 
35619.8, 3.91365, 1.03639e-05, 1.36452e-05, 19.7798 
75535.9, 2.04989, 4.84467e-06, 1.50114e-05, 17.1753 
302.288, 2.26386, 1.70224e-05, 4.50035e-06, 41.0488 
84039.9, 3.34139, 1.52535e-06, 1.66797e-05, 44.2338 
92015.8, 0.702709, 6.27553e-06, 7.5826e-06, 35.6145 
30822.3, 3.65531, 1.92698e-05, 1.76968e-05, 12.878 
36736.9, 2.35997, 1.10004e-05, 1.296e-05, -2.33432 
90613.8, 2.9883, 4.65674e-06, 9.67119e-06, 26.215 
41953.4, 1.75697, 5.36184e-06, 5.25982e-06, -9.78368 
32319, 2.57084, 5.2703e-06, 1.20296e-05, 11.7688 
30377, 3.34045, 8.14836e-06, 2.35894e-06, -2.10233 
48162.6, 1.52316, 6.78994e-06, 7.30038e-06, -10.0739 
28365.9, 3.76146, 1.42623e-05, 1.75802e-05, 15.872 
95395.9, 2.86756, 1.76065e-06, 8.01891e-06, 33.5001 
32002.6, 2.00354, 7.86604e-06, 1.59758e-05, -12.0952 
18178.9, 3.67821, 1.25607e-05, 7.84622e-06, 0.421555 
42587.9, 1.37459, 1.99945e-05, 5.6244e-06, 4.51293 
92293.8, 3.02786, 2.82027e-06, 1.73543e-05, 36.995 
19973.4, 2.38878, 4.29776e-06, 1.53942e-05, 8.25446 
78724, 2.64255, 3.93951e-06, 9.76155e-06, 23.2661 
34747.9, 2.87936, 1.91834e-05, 1.68195e-05, 4.70327 
51536, 2.17462, 1.27642e-05, 2.62981e-06, -0.417503 
79359.7, 2.72777, 1.08841e-05, 1.71663e-05, 19.7599 
58454.4, 2.95654, 4.84333e-06, 6.35917e-06, 16.7106 
54742.5, 1.55769, 1.18861e-05, 9.72339e-06, -9.41656 
81527.4, 1.72266, 1.49172e-05, 5.47106e-06, -7.14625 
2752.42, 1.16014, 3.05676e-06, 5.35082e-06, 16.0798 
156.386, 1.27892, 1.86567e-06, 1.99086e-05, 22.2775 
16747, 3.61811, 1.29858e-05, 1.89483e-05, 10.7781 
9812.12, 2.09792, 8.71987e-06, 9.32664e-06, -0.528848 
31373.7, 2.99203, 1.87379e-05, 1.80471e-05, 6.42143 
98409.6, 1.27084, 1.32147e-05, 1.03582e-05, -10.4237 
71864.5, 1.73084, 1.57906e-05, 1.21847e-05, -12.9328 
21379.5, 3.56026, 1.51936e-06, 3.13435e-06, 14.613 
1029.2, 0.75773, 7.21293e-06, 4.81938e-06, 74.0202 
62929.2, 3.72281, 2.71902e-06, 1.482e-05, 37.3207 
45517.1, 1.9249, 1.13349e-05, 3.55985e-06, -1.81637 
46723, 2.31003, 1.60612e-05, 9.96207e-06, -10.6216 
29079.9, 3.61307, 7.20143e-06, 1.47275e-05, 20.006 
4630.02, 1.50308, 1.48967e-05, 3.42143e-06, 24.4019 
27203.4, 1.55475, 1.68299e-05, 1.30601e-05, -3.02034 
39840.5, 2.17665, 7.23689e-06, 7.9288e-06, -12.9164 
6989.35, 3.21197, 5.01116e-06, 2.98405e-06, 5.10527 
71687.3, 3.62332, 3.38929e-06, 3.45938e-06, 21.6444 
84754.1, 3.37742, 1.00708e-05, 7.2201e-06, 18.2948 
48732.7, 0.795103, 4.00849e-06, 3.35813e-06, 34.7499 
6139.13, 3.35166, 1.94328e-05, 1.67633e-05, 0.692648 
80493.9, 0.725064, 1.67878e-05, 7.17533e-06, 43.5109 
21858.6, 1.66203, 1.15442e-05, 5.03434e-06, 3.39481 
14862.1, 1.04742, 2.41314e-06, 7.56192e-06, -1.20025 
72681.6, 0.737737, 4.805e-06, 1.37698e-05, 22.6712 
47080.6, 1.7643, 1.87908e-05, 6.8164e-06, -2.79082 
30578.3, 1.72566, 8.51906e-06, 1.80566e-05, -14.1249 
22095.4, 2.41497, 1.74282e-05, 1.68395e-05, -8.56837 
38912.8, 2.73446, 9.47744e-06, 1.8719e-05, 14.6741 
80786.7, 2.68517, 5.1378e-06, 6.01168e-06, 15.9617 
32132.4, 1.25998, 1.94223e-05, 7.12784e-06, 6.32466 
21310.5, 0.943142, 1.99332e-05, 2.82291e-06, 33.254 
35639.3, 3.49543, 6.30643e-06, 1.10837e-05, 19.5816 
62417, 2.53333, 1.83246e-05, 1.75287e-05, 8.85097 
46322.5, 3.1169, 1.0468e-05, 3.18389e-06, -6.14639 
43063.7, 2.73158, 7.35126e-06, 1.4276e-05, 15.4967 
39909.1, 1.06836, 1.5456e-05, 1.62109e-05, -0.628565 
14569.2, 2.82234, 4.73133e-06, 5.50733e-06, -6.25869 
69205.7, 1.28201, 9.23083e-06, 6.77605e-06, -6.71983 
81504.2, 3.82573, 4.94182e-06, 2.93237e-06, 18.7953 
275.364, 3.56445, 1.02971e-05, 4.04523e-06, 34.9524 
98945.2, 2.97308, 6.66007e-06, 1.88118e-05, 29.7846 
22198.4, 3.50025, 1.33118e-05, 1.47193e-05, 9.6514 
45014.8, 3.14545, 1.21356e-05, 1.99178e-05, 18.5174 
12205.5, 1.13391, 5.40357e-06, 1.55015e-05, -1.08092 
40188, 3.42232, 1.1907e-05, 7.31261e-06, 8.55363 
77835.5, 3.11642, 1.97941e-05, 1.21387e-05, 13.5793 
64713.8, 1.37593, 7.67748e-06, 1.81886e-05, -18.111 
43203.9, 3.47966, 6.15427e-06, 1.33929e-05, 23.5034 
57002.2, 1.77813, 9.53904e-06, 6.84174e-06, -10.2853 
30624.4, 3.51591, 3.22351e-06, 9.83698e-06, 23.6741 
32377.4, 3.44013, 1.63241e-05, 8.43309e-06, 3.52727 
97258, 2.02981, 1.53237e-05, 1.15066e-05, -1.86196 
75603.6, 0.705654, 1.01376e-05, 1.21439e-05, 35.97 
11172.8, 3.89767, 6.70997e-06, 1.57788e-05, 13.5271 
91350.8, 0.875858, 1.18536e-05, 1.52501e-05, 1.84907 
98909.7, 1.06511, 5.04789e-06, 8.21228e-06, -12.0002 
70558.2, 1.39374, 1.6499e-05, 1.6523e-05, -11.7099 
51944.2, 1.76169, 6.70188e-06, 7.21652e-06, -12.7305 
95378.3, 2.83569, 1.21452e-05, 1.49919e-05, 20.2392 
36298.4, 1.09758, 1.4063e-05, 6.80422e-06, 6.69514 
53926.1, 3.43538, 1.06637e-05, 5.89825e-06, 10.8888 
16196.4, 1.85696, 9.00398e-06, 4.88154e-06, 2.6948 
32889.2, 3.59655, 4.69978e-06, 1.08136e-05, 22.1865 
1662.95, 1.16552, 1.05256e-05, 1.02746e-05, 25.1951 
86559.5, 2.15524, 1.52475e-05, 1.57551e-05, 7.1185 
23456.8, 0.75728, 9.26026e-06, 5.58413e-06, 47.2196 
94596.1, 3.26454, 1.2201e-05, 1.354e-05, 22.9195 
77949, 1.15962, 1.13665e-05, 2.95596e-06, 5.10234 
96011.3, 2.93893, 1.83556e-05, 1.87671e-05, 19.4732 
18445.9, 1.70574, 1.70481e-05, 1.72705e-05, -3.40626 
90280.9, 0.688745, 8.35785e-06, 5.1453e-06, 45.9262 
59968.3, 2.98044, 1.27051e-05, 9.95454e-06, 11.7574 
68829.3, 1.61893, 1.61037e-05, 4.2031e-06, -1.61227 
44806.4, 1.34758, 1.86517e-05, 1.09957e-05, -2.38369 
93652.4, 1.11351, 9.87795e-06, 1.09196e-05, -9.64395 
335.569, 3.22415, 1.059e-05, 3.60807e-06, 35.2038 
37284.5, 2.68022, 7.41126e-06, 1.23463e-05, 11.2736 
64304.4, 2.30107, 1.26412e-05, 1.83084e-05, 10.7185 
89213.6, 2.02618, 1.75706e-05, 9.02847e-06, -13.1856 
28873.5, 1.72475, 5.50317e-06, 4.43274e-06, -4.5324 
60908.6, 3.3429, 1.9491e-05, 1.46287e-05, 15.3027 
37728.2, 1.91246, 1.14913e-05, 7.43109e-06, -6.83463 
85732.9, 0.805841, 6.24762e-06, 4.39694e-06, 28.4074 
41894, 3.72343, 4.31309e-06, 5.30024e-06, 18.9742 
86584.4, 2.69543, 4.70447e-06, 1.93599e-05, 29.594 
77489.7, 2.84984, 1.01622e-05, 1.79812e-05, 21.912 
55854.9, 3.34689, 1.01924e-05, 2.7737e-06, -3.91116 
87902.7, 1.4546, 5.06004e-06, 3.42897e-06, -9.85137 
56575.6, 0.945571, 1.77002e-05, 1.26422e-05, 5.33793 
90780.4, 1.89375, 4.07574e-06, 1.64306e-05, 19.1919 
82510.4, 1.51471, 6.05418e-06, 1.43067e-05, -10.714 
18057.5, 2.43084, 1.63325e-05, 1.66839e-05, -7.33666 
90485.3, 3.75673, 9.86e-06, 1.12335e-05, 26.226 
13880.5, 2.92507, 8.28759e-06, 1.81042e-05, 4.85633 
64090.6, 2.60883, 3.89611e-06, 1.34745e-05, 24.2301 
14431.1, 1.99293, 2.63167e-06, 1.83402e-05, 3.81091 
25068.3, 2.12147, 9.19093e-06, 1.84718e-05, -14.268 
37249.9, 2.22965, 1.0869e-06, 1.15236e-05, 26.5239 
8905.57, 1.25495, 3.83729e-06, 1.79223e-05, -5.08005 
82119.3, 2.0931, 1.3581e-05, 1.03508e-05, -3.92316 
81132.9, 3.91652, 5.49041e-06, 7.41067e-06, 27.7481 
14744, 1.07962, 1.04918e-05, 1.95088e-05, 2.55638 
65420.3, 3.16888, 1.38235e-05, 9.76502e-06, 13.6265 
48703.2, 3.24039, 3.50064e-06, 1.05211e-05, 25.9795 
55661.8, 1.32441, 1.45339e-05, 1.19992e-05, -6.87287 
62354.3, 1.70692, 2.53083e-06, 1.40022e-05, 14.5682 
39067.9, 1.99067, 1.09337e-05, 1.6471e-05, -15.0646 
92553.2, 3.07797, 1.2693e-05, 1.48977e-05, 21.7097 
6980.58, 3.44993, 5.66554e-06, 3.50139e-06, 4.07812 
31612.6, 2.66772, 3.55954e-06, 9.36921e-06, 14.3769 
37839.3, 3.89305, 1.58219e-05, 1.82815e-05, 19.0518 
20966.6, 1.39934, 1.98517e-05, 1.88389e-05, -0.829484 
13753.9, 1.69991, 1.64802e-05, 1.55429e-05, -0.160889 
39969.6, 0.658635, 1.18881e-05, 1.44846e-05, 48.1441 
25115.2, 2.43506, 1.20477e-05, 3.12616e-06, 2.49653 
91313.3, 1.15838, 2.60024e-06, 1.12894e-05, -22.5538 
218.608, 1.10552, 1.89381e-05, 3.89149e-06, 59.2251 
53465.5, 1.19897, 1.93371e-05, 4.15312e-06, 8.42116 
69953.2, 0.855049, 1.56563e-05, 1.77608e-05, 14.1435 
10347.8, 0.605362, 1.40018e-05, 1.56085e-05, 68.6181 
8091.6, 3.16655, 9.53517e-06, 7.25137e-06, 0.556416 
6103.05, 0.953802, 6.04826e-06, 1.7655e-05, 11.2098 
73604.3, 0.987701, 9.37915e-06, 1.89141e-05, -8.74541 
5630.82, 1.33207, 1.22768e-05, 1.25488e-05, 11.0352 
11672.8, 2.7194, 1.23897e-05, 1.1857e-05, -3.77852 
51181.3, 2.95515, 3.59468e-06, 1.32869e-05, 26.0952 
91429.2, 1.9331, 1.42659e-05, 4.13157e-06, -7.40409 
83646.6, 3.44468, 1.18344e-05, 1.2082e-05, 22.3104 
35954, 1.74298, 1.73382e-05, 2.87359e-06, 7.24951 
41557.3, 0.680251, 1.8475e-06, 6.83867e-06, 32.9526 
42486.8, 2.93378, 1.70364e-05, 1.30776e-05, 6.50716 
80487.1, 2.47397, 1.35832e-05, 1.58513e-05, 13.557 
11649.9, 2.31888, 1.9215e-05, 1.97882e-05, -3.24433 
8831.98, 2.21861, 1.51555e-05, 1.07078e-05, 3.09067 
22924.1, 3.80178, 1.13487e-06, 1.1426e-05, 34.9957 
88493.3, 2.70493, 1.55661e-05, 6.64901e-06, 4.31171 
734.419, 1.27293, 1.63985e-05, 8.02996e-06, 36.3153 
52579.5, 1.56005, 2.59638e-06, 9.51979e-06, -4.29383 
4787.05, 3.6003, 1.18231e-06, 6.28755e-06, 5.33616 
39874.8, 3.60053, 1.57379e-06, 6.41775e-06, 29.8724 
34159.9, 2.88966, 4.59265e-06, 5.45733e-06, 7.58604 
2177.05, 1.12087, 1.69309e-05, 1.13336e-05, 27.2206 
35613.8, 0.67671, 1.19932e-05, 4.01379e-06, 63.0035 
45172, 3.34591, 1.89544e-05, 2.09426e-06, 2.18879 
68303.8, 2.19139, 1.15513e-05, 3.46943e-06, -6.42207 
69195, 3.78115, 1.51587e-05, 1.10927e-05, 19.6553 
79323.5, 1.95172, 1.00447e-05, 1.61562e-05, 7.34844 
44707, 2.45164, 1.46879e-05, 1.17729e-05, -4.41904 
46947.3, 1.01589, 1.29979e-05, 5.20136e-06, 9.55673 
1613.52, 1.53219, 6.35837e-06, 1.0588e-05, 15.3354 
88609.7, 0.816375, 9.068e-06, 1.28409e-05, 16.2638 
72804.7, 1.08927, 1.38439e-05, 4.95694e-06, 3.97569 
35625.3, 3.50853, 7.0585e-06, 4.23453e-06, 6.64082 
56287.6, 1.70964, 7.07982e-06, 1.05718e-05, -15.998 
31261.4, 3.34029, 1.88472e-05, 1.27936e-05, 6.05245 
39635.2, 3.6608, 1.81094e-05, 1.30443e-05, 12.9432 
54180.2, 2.97008, 6.03123e-06, 5.24321e-06, 11.0197 
53967.7, 2.41927, 2.41649e-06, 1.72877e-05, 27.7387 
67605.7, 3.38547, 2.31263e-06, 8.11976e-06, 31.7575 
83894.2, 1.75327, 1.15232e-05, 1.5425e-05, -6.21387 
50337.3, 1.42214, 1.5973e-05, 1.73032e-05, -9.8375 
61533.7, 2.10531, 1.11205e-05, 6.39603e-06, -11.051 
88290.5, 3.72767, 9.07716e-06, 8.76214e-06, 24.2189 
56869.1, 3.11326, 1.46469e-06, 1.53012e-05, 38.7145 
32050.3, 1.14192, 1.06904e-05, 9.71193e-06, 0.725945 
89899.8, 2.47312, 1.26976e-05, 1.12379e-05, 11.4277 
46877.5, 3.35375, 1.44021e-05, 1.5932e-05, 16.6899 
48791.1, 1.99019, 2.47605e-06, 1.98308e-05, 21.9191 
52107.2, 2.06235, 1.78898e-05, 1.91355e-05, -15.2514 
63266, 3.30729, 1.12861e-05, 1.23513e-05, 19.1776 
57741.3, 1.59456, 1.70588e-05, 1.61811e-05, -11.7416 
88427.3, 0.967237, 9.98778e-06, 3.12962e-06, 10.7366 
33754.3, 3.69337, 9.40771e-06, 1.57009e-05, 20.0882 
66002.7, 3.40821, 1.96692e-05, 2.4642e-06, -2.50242 
45527.3, 1.47676, 2.6077e-06, 3.20608e-06, -9.34724 
98557, 1.2317, 8.13094e-06, 1.37734e-05, -16.5527 
87506.9, 2.85109, 9.68913e-06, 1.6959e-05, 22.9936 
6940.2, 3.83413, 1.01259e-05, 8.20848e-06, 0.026944 
88914.6, 2.61383, 1.19498e-05, 9.37973e-06, 11.8121 
12597.9, 1.44238, 1.22353e-05, 8.42096e-06, 6.1673 
46330.7, 2.73501, 1.70901e-05, 1.86359e-05, 9.74714 
85190.2, 0.643647, 1.86046e-06, 1.49034e-05, 23.194 
88224.9, 2.19439, 9.25411e-06, 1.7909e-05, 16.1036 
81316, 0.695774, 1.42412e-06, 1.09425e-05, 14.9699 
41958.4, 1.99328, 1.22347e-05, 1.9855e-05, -7.24633 
57600.7, 1.06929, 4.45537e-06, 7.58415e-06, -7.82113 
43228.5, 2.06746, 1.28688e-05, 1.44136e-05, -13.8709 
31907.1, 2.95152, 1.84624e-05, 8.57668e-06, -7.0596 
74686.2, 1.60265, 7.71873e-06, 2.59488e-06, -3.67789 
91482.5, 1.95428, 1.02702e-05, 1.21496e-05, 4.41288 
45306.9, 1.0303, 6.1183e-06, 3.83702e-06, 5.78004 
20115.5, 2.36149, 9.80235e-06, 8.1594e-06, -5.76911 
17598.9, 3.04098, 1.30555e-05, 1.71148e-05, 2.57865 
51130.7, 3.74712, 1.32099e-05, 1.28101e-05, 19.2225 
16260.9, 1.17869, 1.2976e-05, 7.83898e-06, 9.47584 
65046.5, 3.68875, 1.72691e-05, 1.18216e-05, 17.7568 
26650.8, 3.71248, 4.55155e-06, 3.54078e-06, 7.67809 
9509.88, 0.817191, 1.7273e-05, 5.15236e-06, 53.1106 
32391.1, 1.41642, 1.42706e-05, 6.51458e-06, 2.00724 
27284.3, 2.83215, 1.71119e-05, 1.86229e-05, 3.35304 
2655.03, 1.64552, 8.57025e-06, 7.36651e-06, 15.7856 
91076.4, 1.89448, 1.72158e-05, 4.37201e-06, -6.06924 
76975.9, 0.625667, 1.08953e-05, 1.68801e-05, 44.9692 
68867.3, 3.8186, 1.8945e-05, 3.13322e-06, 1.57763 
66218.2, 0.813706, 6.40697e-06, 7.27221e-06, 22.5806 
131.242, 1.80677, 1.94478e-05, 3.15322e-06, 55.5522 
82326.6, 1.89887, 6.20819e-06, 2.27461e-06, -7.37323 
49979.9, 3.2313, 1.80259e-06, 1.99994e-05, 38.7358 
67628.3, 2.02924, 4.15718e-06, 1.36991e-05, 16.2654 
40686.9, 1.536, 1.92662e-05, 4.26483e-06, 5.20702 
8062.39, 2.76988, 8.02461e-06, 1.57387e-05, -6.55554 
72866.9, 3.26285, 1.68676e-05, 1.26829e-05, 16.4493 
89592.7, 1.88059, 9.99502e-06, 1.42545e-05, 5.07841 
86818.1, 2.59973, 1.87917e-05, 1.27884e-05, 9.68383 
98372.9, 3.42621, 7.03574e-06, 1.16103e-05, 28.2322 
51115.6, 3.48615, 9.05591e-06, 5.9498e-06, 12.7133 
4650.12, 1.85947, 7.73562e-06, 1.61175e-05, 1.43378 
38781.7, 1.99714, 2.54404e-06, 1.1221e-05, 12.4302 
88954.3, 1.71388, 1.01532e-05, 1.86397e-05, 3.31195 
64322.3, 3.69972, 3.41428e-06, 1.44701e-05, 34.9863 
23526.3, 3.84814, 1.28406e-05, 8.22407e-06, 6.83482 
3442.58, 3.32729, 1.44634e-05, 8.56893e-06, 9.34707 
32169, 2.06935, 1.77442e-05, 1.32113e-05, -7.92201 
93752.3, 1.10499, 1.41285e-05, 1.02083e-05, -5.62974 
42216.9, 3.38626, 4.32541e-06, 1.01283e-05, 23.2579 
63939.6, 3.58552, 8.51441e-06, 3.93069e-06, 11.816 
33155, 1.64489, 9.16186e-06, 1.5899e-05, -12.4695 
73030, 1.8859, 7.73778e-06, 5.8325e-06, -13.3754 
72778.2, 2.84738, 1.837e-05, 1.73576e-05, 14.807 
2401.74, 0.699155, 6.41537e-06, 1.85036e-05, 57.9343 
71443.4, 1.62294, 1.64945e-06, 1.9712e-05, 23.0623 
5495.36, 2.12639, 1.01712e-06, 1.48526e-05, 0.553325 
21367.3, 2.66251, 1.57924e-05, 1.58302e-05, -9.41208 
66325.2, 0.642208, 1.82794e-05, 1.96479e-05, 47 
23669.7, 1.60004, 8.31785e-06, 3.59845e-06, 3.70552 
51411.9, 3.93007, 1.12159e-05, 1.05662e-05, 20.1738 
3930.94, 2.09684, 8.73831e-06, 1.53735e-05, 2.96831 
66275.9, 1.37334, 3.65397e-06, 6.76497e-06, -15.6227 
8954.19, 3.13446, 1.6028e-05, 6.42935e-06, 4.90441 
87765.1, 3.29383, 1.43755e-05, 1.99845e-05, 24.6121 
58637.9, 3.00778, 6.58052e-06, 1.44733e-05, 22.7759 
67866.7, 1.39641, 8.74575e-06, 1.27679e-05, -14.5275 
7404.09, 2.4978, 1.58585e-05, 1.53832e-05, 0.601882 
85810.2, 3.3547, 1.16912e-05, 1.97224e-05, 26.6686 
23977.6, 2.33618, 1.32867e-05, 4.31471e-06, 1.08261 
42577.5, 1.13761, 1.32602e-05, 1.74461e-05, -5.14389 
20445.7, 2.57706, 1.57287e-05, 1.12291e-05, -5.75682 
56244, 3.62204, 3.58124e-06, 1.37871e-05, 32.3781 
57326, 2.44108, 2.83278e-06, 1.99735e-05, 28.3354 
43602.1, 3.14048, 7.84933e-06, 1.42901e-05, 19.1234 
19642.4, 2.75663, 1.73583e-05, 1.79161e-05, -9.30747 
38419, 3.53626, 2.49874e-06, 5.97044e-06, 23.5369 
43942, 1.77383, 2.25638e-06, 1.83351e-05, 16.792 
36408.7, 1.57499, 1.18915e-05, 1.8678e-05, -11.8955 
79919.3, 3.46192, 1.84265e-05, 1.39045e-05, 19.0962 
29013.4, 3.63769, 1.46374e-05, 1.83887e-05, 15.3674 
63271.8, 2.99402, 7.76352e-06, 1.94011e-05, 24.6374 
4992.76, 3.32076, 1.70972e-06, 1.39299e-05, 12.0285 
17231, 2.1049, 1.19616e-05, 5.42509e-06, 2.06209 
77174, 3.8465, 4.8869e-06, 9.56377e-06, 30.353 
50354.7, 2.69036, 6.95895e-06, 1.78804e-05, 19.7083 
67045.5, 3.90228, 1.50453e-05, 1.38153e-05, 22.3578 
